millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
30626562,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,35.950
30626644,0x7,0x6,16,64,4,4,7,1.328125,1.476563,1.134766,35.950
30626795,0x7,0x7,16,128,4,4,7,0.664063,0.738281,0.567383,35.950
30627088,0x7,0x8,16,256,4,4,7,0.332031,0.369141,0.283691,35.900
30627660,0x7,0x9,16,512,4,4,7,0.166016,0.184570,0.141846,35.900
30628796,0x7,0xA,16,1024,4,4,7,0.083008,0.092285,0.070923,35.900
30631058,0x7,0xB,16,2048,4,4,7,0.041504,0.046143,0.035461,35.800
30635570,0x7,0xC,16,4096,5,5,8,0.025940,0.028839,0.020264,35.750
30644584,0x7,0xD,16,8192,6,6,9,0.015564,0.017303,0.011398,35.600
30662603,0x7,0xE,16,16384,7,7,12,0.009079,0.010094,0.007599,35.300
30663617,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,34.800
30663630,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,34.700
30663643,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,34.750
30663662,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,34.750
30663693,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,34.750
30663740,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,34.750
30663822,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,34.800
30663971,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,34.750
30664264,0x6,0x8,32,256,7,7,13,0.290527,0.322998,0.263428,34.750
30664836,0x6,0x9,32,512,7,7,13,0.145264,0.161499,0.131714,34.750
30665972,0x6,0xA,32,1024,7,7,13,0.072632,0.080750,0.065857,34.750
30668232,0x6,0xB,32,2048,8,8,14,0.041504,0.046143,0.035461,34.700
30672745,0x6,0xC,32,4096,9,9,15,0.023346,0.025955,0.018997,34.650
30681758,0x6,0xD,32,8192,10,10,18,0.012970,0.014420,0.011398,34.500
30699775,0x6,0xE,32,16384,13,13,23,0.008430,0.009373,0.007282,34.300
30700788,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,34.000
30700802,0x5,0x1,64,2,13,13,23,34.531250,38.390625,29.828125,33.800
30700815,0x5,0x2,64,4,13,14,24,17.265625,20.671875,15.562500,33.750
30700834,0x5,0x3,64,8,13,13,24,8.632813,9.597656,7.781250,33.800
30700864,0x5,0x4,64,16,13,14,25,4.316406,5.167969,4.052734,33.750
30700911,0x5,0x5,64,32,14,14,25,2.324219,2.583984,2.026367,33.750
30700993,0x5,0x6,64,64,13,14,24,1.079102,1.291992,0.972656,33.750
30701144,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,33.800
30701436,0x5,0x8,64,256,13,13,25,0.269775,0.299927,0.253296,33.850
30702010,0x5,0x9,64,512,14,14,25,0.145264,0.161499,0.126648,33.800
30703147,0x5,0xA,64,1024,14,15,26,0.072632,0.086517,0.065857,33.800
30705409,0x5,0xB,64,2048,15,15,27,0.038910,0.043259,0.034195,33.800
30709921,0x5,0xC,64,4096,16,17,30,0.020752,0.024513,0.018997,33.700
30718932,0x5,0xD,64,8192,20,20,36,0.012970,0.014420,0.011398,33.650
30736946,0x5,0xE,64,16384,26,26,46,0.008430,0.009373,0.007282,33.350
30737959,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,33.000
30737973,0x4,0x1,128,2,26,26,46,34.531250,38.390625,29.828125,33.000
30737986,0x4,0x2,128,4,27,27,49,17.929688,19.933594,15.886719,32.900
30738005,0x4,0x3,128,8,26,27,49,8.632813,9.966797,7.943359,32.950
30738035,0x4,0x4,128,16,27,27,49,4.482422,4.983398,3.971680,32.950
30738082,0x4,0x5,128,32,27,27,49,2.241211,2.491699,1.985840,33.000
30738163,0x4,0x6,128,64,27,27,48,1.120605,1.245850,0.972656,33.000
30738314,0x4,0x7,128,128,27,27,49,0.560303,0.622925,0.496460,33.000
30738606,0x4,0x8,128,256,27,28,50,0.280151,0.322998,0.253296,32.950
30739179,0x4,0x9,128,512,28,28,51,0.145264,0.161499,0.129181,32.950
30740317,0x4,0xA,128,1024,29,29,52,0.075226,0.083633,0.065857,32.950
30742577,0x4,0xB,128,2048,31,31,55,0.040207,0.044701,0.034828,32.900
30747088,0x4,0xC,128,4096,34,34,60,0.022049,0.024513,0.018997,32.900
30756103,0x4,0xD,128,8192,41,42,72,0.013294,0.015141,0.011398,32.750
30774123,0x4,0xE,128,16384,55,55,94,0.008917,0.009913,0.007441,32.650
30775136,0x3,0x0,256,1,42,42,77,55.781250,62.015625,49.929688,32.400
30775149,0x3,0x1,256,2,51,51,93,33.867188,37.652344,30.152344,32.200
30775162,0x3,0x2,256,4,52,53,96,17.265625,19.564453,15.562500,32.250
30775181,0x3,0x3,256,8,52,52,95,8.632813,9.597656,7.700195,32.250
30775211,0x3,0x4,256,16,53,53,96,4.399414,4.891113,3.890625,32.200
30775259,0x3,0x5,256,32,51,52,95,2.116699,2.399414,1.925049,32.150
30775341,0x3,0x6,256,64,52,53,95,1.079102,1.222778,0.962524,32.200
30775491,0x3,0x7,256,128,53,53,96,0.549927,0.611389,0.486328,32.200
30775784,0x3,0x8,256,256,54,54,98,0.280151,0.311462,0.248230,32.150
30776361,0x3,0x9,256,512,54,55,99,0.140076,0.158615,0.125381,32.200
30777505,0x3,0xA,256,1024,56,56,101,0.072632,0.080750,0.063957,32.150
30779778,0x3,0xB,256,2048,59,60,107,0.038261,0.043259,0.033878,32.200
30784305,0x3,0xC,256,4096,69,69,122,0.022373,0.024874,0.019314,32.150
30793353,0x3,0xD,256,8192,84,84,146,0.013618,0.015141,0.011557,32.100
30811440,0x3,0xE,256,16384,116,115,196,0.009403,0.010364,0.007757,31.900
30812453,0x2,0x0,512,1,84,84,150,55.781250,62.015625,48.632813,31.600
30812466,0x2,0x1,512,2,101,101,180,33.535156,37.283203,29.179688,31.700
30812479,0x2,0x2,512,4,105,105,187,17.431641,19.379883,15.157227,31.650
30812498,0x2,0x3,512,8,105,106,188,8.715820,9.782227,7.619141,31.600
30812528,0x2,0x4,512,16,106,108,191,4.399414,4.983398,3.870361,31.550
30812576,0x2,0x5,512,32,106,106,189,2.199707,2.445557,1.914917,31.600
30812657,0x2,0x6,512,64,104,105,186,1.079102,1.211243,0.942261,31.600
30812812,0x2,0x7,512,128,105,105,187,0.544739,0.605621,0.473663,31.650
30813105,0x2,0x8,512,256,108,109,193,0.280151,0.314346,0.244431,31.650
30813678,0x2,0x9,512,512,110,111,196,0.142670,0.160057,0.124115,31.600
30814820,0x2,0xA,512,1024,114,114,200,0.073929,0.082191,0.063324,31.550
30817092,0x2,0xB,512,2048,121,122,212,0.039234,0.043980,0.033562,31.550
30821624,0x2,0xC,512,4096,143,142,243,0.023184,0.025595,0.019235,31.550
30830675,0x2,0xD,512,8192,178,177,295,0.014429,0.015952,0.011675,31.400
30848763,0x2,0xE,512,16384,252,248,402,0.010214,0.011175,0.007955,31.300
30849776,0x1,0x0,1024,1,158,158,277,52.460938,58.324219,44.904297,31.200
30849789,0x1,0x1,1024,2,190,191,337,31.542969,35.252930,27.315430,31.100
30849802,0x1,0x2,1024,4,200,201,354,16.601563,18.549316,14.346680,31.050
30849821,0x1,0x3,1024,8,200,201,355,8.300781,9.274658,7.193604,31.000
30849852,0x1,0x4,1024,16,203,204,360,4.212646,4.706543,3.647461,30.950
30849899,0x1,0x5,1024,32,202,203,358,2.095947,2.341736,1.813599,31.050
30849981,0x1,0x6,1024,64,200,200,353,1.037598,1.153564,0.894135,31.050
30850131,0x1,0x7,1024,128,203,203,358,0.526581,0.585434,0.453400,31.000
30850425,0x1,0x8,1024,256,205,206,362,0.265884,0.297043,0.229233,31.100
30851003,0x1,0x9,1024,512,210,210,369,0.136185,0.151405,0.116833,31.050
30852141,0x1,0xA,1024,1024,219,219,381,0.071011,0.078947,0.060316,31.050
30854412,0x1,0xB,1024,2048,241,241,414,0.039072,0.043439,0.032770,31.000
30858942,0x1,0xC,1024,4096,283,282,474,0.022941,0.025414,0.018760,30.950
30867991,0x1,0xD,1024,8192,362,358,588,0.014672,0.016132,0.011636,30.950
30886089,0x1,0xE,1024,16384,520,513,817,0.010538,0.011558,0.008084,30.750
30887102,0x0,0x0,2048,1,295,295,501,48.974609,54.448242,40.608398,30.600
30887115,0x0,0x1,2048,2,357,357,611,29.633789,32.945801,24.762207,30.600
30887128,0x0,0x2,2048,4,378,378,649,15.688477,17.441895,13.151123,30.550
30887148,0x0,0x3,2048,8,377,377,647,7.823486,8.697876,6.555298,30.500
30887178,0x0,0x4,2048,16,378,378,649,3.922119,4.360474,3.287781,30.550
30887225,0x0,0x5,2048,32,381,381,654,1.976624,2.197540,1.656555,30.550
30887307,0x0,0x6,2048,64,378,377,649,0.980530,1.087234,0.821945,30.500
30887458,0x0,0x7,2048,128,383,383,655,0.496750,0.552269,0.414772,30.450
30887750,0x0,0x8,2048,256,389,389,665,0.252266,0.280460,0.210552,30.550
30888329,0x0,0x9,2048,512,400,400,681,0.129700,0.144196,0.107809,30.550
30889471,0x0,0xA,2048,1024,416,416,705,0.067444,0.074982,0.055804,30.500
30891741,0x0,0xB,2048,2048,456,454,762,0.036964,0.040915,0.030158,30.500
30896270,0x0,0xC,2048,4096,538,534,881,0.021806,0.024063,0.017434,30.500
30905321,0x0,0xD,2048,8192,695,686,1106,0.014085,0.015456,0.010943,30.400
30923416,0x0,0xE,2048,16384,1000,983,1546,0.010133,0.011074,0.007648,30.300
30925429,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,30.200
30925442,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,30.000
30925455,0xB,0x2,1,4,0,1,1,0.000000,94.500000,41.500000,30.050
30925474,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,30.050
30925504,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,30.000
30925552,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,30.100
30925633,0xB,0x6,1,64,0,1,1,0.000000,5.906250,2.593750,30.050
30925784,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,30.050
30926075,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,30.100
30926647,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,30.050
30927785,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,30.050
30930052,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,30.050
30934575,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,30.050
30943604,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,29.950
30961653,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,29.900
30962666,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,29.800
30962679,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,29.600
30962692,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,29.600
30962710,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,29.650
30962740,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,29.650
30962788,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,29.550
30962870,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,29.650
30963019,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,29.650
30963312,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,29.650
30963884,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,29.600
30965022,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,29.650
30967285,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,29.600
30971806,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,29.600
30980835,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,29.600
30998886,0xA,0xE,2,16384,1,1,2,0.010376,0.011536,0.010132,29.450
30999899,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,29.000
30999912,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,29.300
30999925,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,29.250
30999944,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,29.250
30999975,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,29.250
31000022,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,29.250
31000104,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,29.200
31000254,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,29.250
31000547,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,29.250
31001119,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,29.200
31002256,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,29.150
31004518,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,29.250
31009036,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,29.150
31018059,0x9,0xD,4,8192,2,2,2,0.020752,0.023071,0.010132,29.150
31036098,0x9,0xE,4,16384,2,1,3,0.010376,0.005768,0.007599,29.100
31037112,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,29.000
31037125,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,28.900
31037138,0x8,0x2,8,4,2,2,4,21.250000,23.625000,20.750000,28.850
31037157,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,28.850
31037187,0x8,0x4,8,16,2,2,4,5.312500,5.906250,5.187500,28.850
31037234,0x8,0x5,8,32,2,2,4,2.656250,2.953125,2.593750,28.850
31037316,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,28.850
31037466,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,28.900
31037758,0x8,0x8,8,256,2,2,4,0.332031,0.369141,0.324219,28.850
31038331,0x8,0x9,8,512,2,2,4,0.166016,0.184570,0.162109,28.850
31039470,0x8,0xA,8,1024,2,2,4,0.083008,0.092285,0.081055,28.800
31041732,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,28.800
31046247,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,28.800
31055275,0x8,0xD,8,8192,3,3,4,0.015564,0.017303,0.010132,28.750
31073315,0x8,0xE,8,16384,3,3,5,0.007782,0.008652,0.006332,28.700
31074328,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,28.600
31074341,0x7,0x1,16,2,4,4,6,42.500000,47.250000,31.125000,28.600
31074354,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,28.550
31074373,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,28.500
31074403,0x7,0x4,16,16,3,4,6,3.984375,5.906250,3.890625,28.500
31074451,0x7,0x5,16,32,3,4,6,1.992188,2.953125,1.945313,28.550
31074533,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,28.550
31074683,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,28.550
31074976,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,28.500
31075549,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,28.550
31076687,0x7,0xA,16,1024,4,4,7,0.083008,0.092285,0.070923,28.500
31078951,0x7,0xB,16,2048,4,4,7,0.041504,0.046143,0.035461,28.500
31083465,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,28.500
31092488,0x7,0xD,16,8192,5,5,8,0.012970,0.014420,0.010132,28.450
31110519,0x7,0xE,16,16384,6,6,10,0.007782,0.008652,0.006332,28.400
31111532,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,28.400
31111545,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,28.300
31111558,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,28.250
31111577,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,28.250
31111608,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,28.250
31111655,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,28.250
31111737,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,28.250
31111887,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,28.250
31112180,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,28.250
31112753,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,28.250
31113889,0x6,0xA,32,1024,7,7,13,0.072632,0.080750,0.065857,28.200
31116153,0x6,0xB,32,2048,7,8,13,0.036316,0.046143,0.032928,28.250
31120669,0x6,0xC,32,4096,8,8,14,0.020752,0.023071,0.017731,28.250
31129692,0x6,0xD,32,8192,9,9,16,0.011673,0.012978,0.010132,28.200
31147722,0x6,0xE,32,16384,11,11,19,0.007133,0.007931,0.006016,28.150
31148735,0x5,0x0,64,1,10,11,19,53.125000,64.968750,49.281250,27.800
31148748,0x5,0x1,64,2,12,13,23,31.875000,38.390625,29.828125,28.000
31148761,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,27.950
31148780,0x5,0x3,64,8,14,14,24,9.296875,10.335938,7.781250,28.000
31148810,0x5,0x4,64,16,13,14,24,4.316406,5.167969,3.890625,27.950
31148858,0x5,0x5,64,32,14,14,24,2.324219,2.583984,1.945313,28.000
31148939,0x5,0x6,64,64,14,14,24,1.162109,1.291992,0.972656,28.000
31149090,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,27.950
31149382,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,28.000
31149955,0x5,0x9,64,512,14,14,25,0.145264,0.161499,0.126648,28.000
31151091,0x5,0xA,64,1024,14,14,25,0.072632,0.080750,0.063324,27.950
31153352,0x5,0xB,64,2048,14,14,26,0.036316,0.040375,0.032928,28.000
31157868,0x5,0xC,64,4096,15,15,28,0.019455,0.021629,0.017731,27.900
31166887,0x5,0xD,64,8192,17,17,31,0.011024,0.012257,0.009815,27.950
31184914,0x5,0xE,64,16384,21,21,38,0.006809,0.007570,0.006016,27.850
31185927,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,27.800
31185940,0x4,0x1,128,2,25,25,46,33.203125,36.914063,29.828125,27.800
31185953,0x4,0x2,128,4,26,27,49,17.265625,19.933594,15.886719,27.750
31185972,0x4,0x3,128,8,27,27,48,8.964844,9.966797,7.781250,27.700
31186003,0x4,0x4,128,16,27,27,49,4.482422,4.983398,3.971680,27.700
31186050,0x4,0x5,128,32,27,27,49,2.241211,2.491699,1.985840,27.750
31186132,0x4,0x6,128,64,27,27,48,1.120605,1.245850,0.972656,27.700
31186281,0x4,0x7,128,128,27,27,48,0.560303,0.622925,0.486328,27.700
31186574,0x4,0x8,128,256,27,27,49,0.280151,0.311462,0.248230,27.700
31187146,0x4,0x9,128,512,28,28,50,0.145264,0.161499,0.126648,27.750
31188285,0x4,0xA,128,1024,28,28,50,0.072632,0.080750,0.063324,27.750
31190547,0x4,0xB,128,2048,29,29,52,0.037613,0.041817,0.032928,27.700
31195063,0x4,0xC,128,4096,32,32,56,0.020752,0.023071,0.017731,27.700
31204086,0x4,0xD,128,8192,36,36,64,0.011673,0.012978,0.010132,27.700
31222122,0x4,0xE,128,16384,45,46,78,0.007296,0.008291,0.006174,27.700
31223135,0x3,0x0,256,1,42,42,76,55.781250,62.015625,49.281250,27.600
31223148,0x3,0x1,256,2,50,51,92,33.203125,37.652344,29.828125,27.600
31223161,0x3,0x2,256,4,52,53,95,17.265625,19.564453,15.400391,27.550
31223180,0x3,0x3,256,8,52,52,95,8.632813,9.597656,7.700195,27.550
31223211,0x3,0x4,256,16,53,54,97,4.399414,4.983398,3.931152,27.600
31223258,0x3,0x5,256,32,52,52,95,2.158203,2.399414,1.925049,27.550
31223340,0x3,0x6,256,64,52,53,96,1.079102,1.222778,0.972656,27.500
31223490,0x3,0x7,256,128,52,52,95,0.539551,0.599854,0.481262,27.550
31223783,0x3,0x8,256,256,53,53,96,0.274963,0.305695,0.243164,27.550
31224361,0x3,0x9,256,512,54,55,99,0.140076,0.158615,0.125381,27.550
31225504,0x3,0xA,256,1024,55,55,100,0.071335,0.079308,0.063324,27.550
31227778,0x3,0xB,256,2048,57,57,103,0.036964,0.041096,0.032612,27.550
31232311,0x3,0xC,256,4096,64,64,113,0.020752,0.023071,0.017889,27.550
31241368,0x3,0xD,256,8192,72,73,129,0.011673,0.013158,0.010211,27.500
31259467,0x3,0xE,256,16384,96,96,165,0.007782,0.008652,0.006530,27.450
31260480,0x2,0x0,512,1,82,83,147,54.453125,61.277344,47.660156,27.600
31260493,0x2,0x1,512,2,99,99,176,32.871094,36.544922,28.531250,27.500
31260507,0x2,0x2,512,4,104,105,188,17.265625,19.379883,15.238281,27.350
31260525,0x2,0x3,512,8,106,107,189,8.798828,9.874512,7.659668,27.350
31260556,0x2,0x4,512,16,105,105,187,4.357910,4.844971,3.789307,27.400
31260603,0x2,0x5,512,32,106,107,189,2.199707,2.468628,1.914917,27.350
31260685,0x2,0x6,512,64,105,106,188,1.089478,1.222778,0.952393,27.350
31260835,0x2,0x7,512,128,106,106,188,0.549927,0.611389,0.476196,27.400
31261128,0x2,0x8,512,256,106,107,189,0.274963,0.308578,0.239365,27.400
31261706,0x2,0x9,512,512,108,109,193,0.140076,0.157173,0.122215,27.350
31262847,0x2,0xA,512,1024,112,112,198,0.072632,0.080750,0.062691,27.350
31265116,0x2,0xB,512,2048,118,118,206,0.038261,0.042538,0.032612,27.300
31269651,0x2,0xC,512,4096,130,130,223,0.021076,0.023432,0.017652,27.300
31278706,0x2,0xD,512,8192,157,156,263,0.012727,0.014059,0.010409,27.300
31296804,0x2,0xE,512,16384,208,206,338,0.008430,0.009283,0.006689,27.250
31297817,0x1,0x0,1024,1,158,159,278,52.460938,58.693359,45.066406,27.400
31297831,0x1,0x1,1024,2,190,190,335,31.542969,35.068359,27.153320,27.100
31297844,0x1,0x2,1024,4,203,204,359,16.850586,18.826172,14.549316,27.150
31297863,0x1,0x3,1024,8,198,199,351,8.217773,9.182373,7.112549,27.150
31297893,0x1,0x4,1024,16,198,200,353,4.108887,4.614258,3.576538,27.150
31297940,0x1,0x5,1024,32,200,201,354,2.075195,2.318665,1.793335,27.200
31298022,0x1,0x6,1024,64,201,202,356,1.042786,1.165100,0.901733,27.100
31298172,0x1,0x7,1024,128,201,202,356,0.521393,0.582550,0.450867,27.200
31298465,0x1,0x8,1024,256,202,204,358,0.261993,0.294159,0.226700,27.150
31299043,0x1,0x9,1024,512,208,210,367,0.134888,0.151405,0.116199,27.200
31300182,0x1,0xA,1024,1024,215,215,375,0.069714,0.077505,0.059366,27.150
31302455,0x1,0xB,1024,2048,229,230,396,0.037127,0.041456,0.031345,27.100
31306985,0x1,0xC,1024,4096,259,258,439,0.020995,0.023252,0.017375,27.100
31316038,0x1,0xD,1024,8192,318,317,525,0.012889,0.014284,0.010389,27.100
31334142,0x1,0xE,1024,16384,438,433,698,0.008876,0.009756,0.006906,27.050
31335155,0x0,0x0,2048,1,294,294,498,48.808594,54.263672,40.365234,27.000
31335168,0x0,0x1,2048,2,356,356,609,29.550781,32.853516,24.681152,27.000
31335181,0x0,0x2,2048,4,377,377,648,15.646973,17.395752,13.130859,26.950
31335200,0x0,0x3,2048,8,379,379,650,7.864990,8.744019,6.585693,27.000
31335231,0x0,0x4,2048,16,380,380,653,3.942871,4.383545,3.308044,27.000
31335279,0x0,0x5,2048,32,379,380,652,1.966248,2.191772,1.651489,27.000
31335361,0x0,0x6,2048,64,382,382,654,0.990906,1.101654,0.828278,27.000
31335511,0x0,0x7,2048,128,378,378,649,0.490265,0.545059,0.410973,27.000
31335804,0x0,0x8,2048,256,386,385,659,0.250320,0.277576,0.208652,27.000
31336381,0x0,0x9,2048,512,396,395,675,0.128403,0.142393,0.106859,26.900
31337523,0x0,0xA,2048,1024,408,408,693,0.066147,0.073540,0.054854,26.950
31339798,0x0,0xB,2048,2048,435,433,730,0.035262,0.039023,0.028892,26.950
31344332,0x0,0xC,2048,4096,493,490,814,0.019982,0.022080,0.016108,26.950
31353392,0x0,0xD,2048,8192,613,607,987,0.012423,0.013676,0.009766,26.950
31371495,0x0,0xE,2048,16384,841,829,1316,0.008522,0.009339,0.006510,26.950
31373508,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,27.000
31373521,0xB,0x1,1,2,0,1,1,0.000000,189.000000,83.000000,26.900
31373534,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,26.800
31373553,0xB,0x3,1,8,0,1,1,0.000000,47.250000,20.750000,26.850
31373583,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,26.850
31373631,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,26.800
31373713,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,26.750
31373863,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,26.800
31374155,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,26.850
31374727,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,26.850
31375865,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,26.800
31378134,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,26.800
31382657,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,26.850
31391690,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,26.800
31409746,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,26.750
31410759,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,26.800
31410772,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,26.800
31410785,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,26.700
31410804,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,26.700
31410835,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,26.700
31410882,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,26.700
31410964,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,26.700
31411114,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,26.700
31411407,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,26.700
31411984,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,26.650
31413122,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,26.700
31415389,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,26.650
31419913,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,26.650
31428947,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,26.600
31447007,0xA,0xE,2,16384,1,1,2,0.010376,0.011536,0.010132,26.600
31448020,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,26.600
31448033,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,26.500
31448047,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,26.550
31448066,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,26.500
31448096,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,26.500
31448143,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,26.500
31448225,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,26.500
31448375,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,26.500
